CAISO 15-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
15-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2024-07-01 07:15:00,2024-07-01 00:00:00,2024-07-01 00:15:00,2024-07-01,1,39.61766,40.97876,39.96223,1.93605,0.02532,0.02532,41.15511,41.15511,41.15511,-3.47349,-0.20166,-1.21819
2024-07-01 07:30:00,2024-07-01 00:15:00,2024-07-01 00:30:00,2024-07-01,1,33.38449,36.52718,35.38969,0.01077,0.01077,0.01077,36.45807,36.45807,36.45807,-3.08435,0.05833,-1.07916
2024-07-01 07:45:00,2024-07-01 00:30:00,2024-07-01 00:45:00,2024-07-01,1,33.36894,36.39901,35.35867,0.00905,0.00905,0.00905,36.37541,36.37541,36.37541,-3.01552,0.01455,-1.02579
2024-07-01 08:00:00,2024-07-01 00:45:00,2024-07-01 01:00:00,2024-07-01,1,31.92514,33.20902,32.75747,0.0,0.0,0.0,33.69764,33.69764,33.69764,-1.7725,-0.48862,-0.94016
2024-07-01 08:15:00,2024-07-01 01:00:00,2024-07-01 01:15:00,2024-07-01,2,36.35183,39.17734,38.19251,0.19474,0.19474,0.19474,39.0803,39.0803,39.0803,-2.92321,-0.0977,-1.08252
2024-07-01 08:30:00,2024-07-01 01:15:00,2024-07-01 01:30:00,2024-07-01,2,32.78849,35.01783,34.2712,0.0,0.0,0.0,35.21858,35.21858,35.21858,-2.43008,-0.20075,-0.94738
2024-07-01 08:45:00,2024-07-01 01:30:00,2024-07-01 01:45:00,2024-07-01,2,32.13186,34.31217,33.56355,0.0,0.0,0.0,34.49846,34.49846,34.49846,-2.36659,-0.18629,-0.93491
2024-07-01 09:00:00,2024-07-01 01:45:00,2024-07-01 02:00:00,2024-07-01,2,30.30295,30.73662,30.55121,0.0,0.0,0.0,31.42482,31.42482,31.42482,-1.12187,-0.6882,-0.87361
2024-07-01 09:15:00,2024-07-01 02:00:00,2024-07-01 02:15:00,2024-07-01,3,33.47341,35.85605,35.02464,0.00498,0.00498,0.00498,35.99143,35.99143,35.99143,-2.523,-0.14037,-0.97177
2024-07-01 09:30:00,2024-07-01 02:15:00,2024-07-01 02:30:00,2024-07-01,3,31.60782,33.80391,33.03341,0.00383,0.00383,0.00383,33.94264,33.94264,33.94264,-2.33865,-0.14256,-0.91306
2024-07-01 09:45:00,2024-07-01 02:30:00,2024-07-01 02:45:00,2024-07-01,3,29.82422,31.94239,31.18293,0.0,0.0,0.0,32.04494,32.04494,32.04494,-2.22071,-0.10254,-0.86201
2024-07-01 10:00:00,2024-07-01 02:45:00,2024-07-01 03:00:00,2024-07-01,3,29.80467,30.30868,30.07678,0.0,0.0,0.0,30.92092,30.92092,30.92092,-1.11625,-0.61223,-0.84414
2024-07-01 10:15:00,2024-07-01 03:00:00,2024-07-01 03:15:00,2024-07-01,4,31.74069,34.04097,33.2526,0.00763,0.00763,0.00763,34.1289,34.1289,34.1289,-2.39585,-0.09556,-0.88394
2024-07-01 10:30:00,2024-07-01 03:15:00,2024-07-01 03:30:00,2024-07-01,4,30.52517,32.51287,31.85902,0.00024,0.00024,0.00024,32.69244,32.69244,32.69244,-2.16751,-0.17981,-0.83366
2024-07-01 10:45:00,2024-07-01 03:30:00,2024-07-01 03:45:00,2024-07-01,4,30.56362,32.61474,31.92994,0.0,0.0,0.0,32.76546,32.76546,32.76546,-2.20184,-0.15072,-0.83552
2024-07-01 11:00:00,2024-07-01 03:45:00,2024-07-01 04:00:00,2024-07-01,4,29.671,29.90994,29.81498,0.0,0.0,0.0,30.63287,30.63287,30.63287,-0.96187,-0.72294,-0.8179
2024-07-01 11:15:00,2024-07-01 04:00:00,2024-07-01 04:15:00,2024-07-01,5,29.79965,31.70575,31.02682,0.0,0.0,0.0,31.87469,31.87469,31.87469,-2.07504,-0.16894,-0.84787
2024-07-01 11:30:00,2024-07-01 04:15:00,2024-07-01 04:30:00,2024-07-01,5,29.79032,31.70919,31.02069,0.0,0.0,0.0,31.87494,31.87494,31.87494,-2.08462,-0.16575,-0.85425
2024-07-01 11:45:00,2024-07-01 04:30:00,2024-07-01 04:45:00,2024-07-01,5,32.41698,34.59853,33.85395,0.0,0.0,0.0,34.79337,34.79337,34.79337,-2.37639,-0.19484,-0.93942
2024-07-01 12:00:00,2024-07-01 04:45:00,2024-07-01 05:00:00,2024-07-01,5,37.6001,37.77078,37.69708,0.00015,0.00015,0.00015,38.79083,38.79083,38.79083,-1.19088,-1.0202,-1.0939
2024-07-01 12:15:00,2024-07-01 05:00:00,2024-07-01 05:15:00,2024-07-01,6,38.3203,40.98283,39.97717,0.00624,0.00624,0.00624,41.21564,41.21564,41.21564,-2.90158,-0.23905,-1.24471
2024-07-01 12:30:00,2024-07-01 05:15:00,2024-07-01 05:30:00,2024-07-01,6,38.66269,41.23226,40.24843,0.01545,0.01545,0.01545,41.51153,41.51153,41.51153,-2.8643,-0.29473,-1.27856
2024-07-01 12:45:00,2024-07-01 05:30:00,2024-07-01 05:45:00,2024-07-01,6,39.98038,42.54016,41.6183,0.02283,0.02283,0.02283,42.8775,42.8775,42.8775,-2.91996,-0.36017,-1.28204
2024-07-01 13:00:00,2024-07-01 05:45:00,2024-07-01 06:00:00,2024-07-01,6,40.24934,40.54467,40.36581,0.01753,0.01753,0.01753,41.59616,41.59616,41.59616,-1.36435,-1.06902,-1.24788
2024-07-01 13:15:00,2024-07-01 06:00:00,2024-07-01 06:15:00,2024-07-01,7,41.65453,44.27373,43.38285,0.01455,0.01455,0.01455,44.54427,44.54427,44.54427,-2.90429,-0.28508,-1.17597
2024-07-01 13:30:00,2024-07-01 06:15:00,2024-07-01 06:30:00,2024-07-01,7,36.52052,38.35256,37.67719,0.0,0.0,0.0,38.81445,38.81445,38.81445,-2.29393,-0.46189,-1.13726
2024-07-01 13:45:00,2024-07-01 06:30:00,2024-07-01 06:45:00,2024-07-01,7,32.41695,33.65691,33.18422,0.0,0.0,0.0,34.25291,34.25291,34.25291,-1.83596,-0.596,-1.06869
2024-07-01 14:00:00,2024-07-01 06:45:00,2024-07-01 07:00:00,2024-07-01,7,29.0136,28.57166,28.61615,0.0,0.0,0.0,29.66019,29.66019,29.66019,-0.64659,-1.08853,-1.04404
2024-07-01 14:15:00,2024-07-01 07:00:00,2024-07-01 07:15:00,2024-07-01,8,28.90169,30.58657,30.21791,-1.36033,0.0,0.0,31.50981,31.50981,31.50981,-1.24779,-0.92324,-1.2919
2024-07-01 14:30:00,2024-07-01 07:15:00,2024-07-01 07:30:00,2024-07-01,8,25.74849,22.91991,24.36492,-0.35629,-3.22006,-1.48547,27.06281,27.06281,27.06281,-0.95802,-0.92284,-1.21241
2024-07-01 14:45:00,2024-07-01 07:30:00,2024-07-01 07:45:00,2024-07-01,8,18.88584,17.07752,17.71514,-0.43677,-2.17715,-1.3537,19.98202,19.98202,19.98202,-0.65941,-0.72735,-0.91318
2024-07-01 15:00:00,2024-07-01 07:45:00,2024-07-01 08:00:00,2024-07-01,8,14.50421,11.63241,13.13879,-0.43774,-2.78654,-1.27109,15.11579,15.11579,15.11579,-0.17383,-0.69684,-0.70591
2024-07-01 15:15:00,2024-07-01 08:00:00,2024-07-01 08:15:00,2024-07-01,9,22.72088,20.88106,21.36882,-0.33325,-2.22557,-1.42276,23.86802,23.86802,23.86802,-0.8139,-0.76139,-1.07645
2024-07-01 15:30:00,2024-07-01 08:15:00,2024-07-01 08:30:00,2024-07-01,9,22.21845,20.36352,20.85401,-0.33432,-2.20558,-1.3886,23.32,23.32,23.32,-0.76723,-0.7509,-1.07738
2024-07-01 15:45:00,2024-07-01 08:30:00,2024-07-01 08:45:00,2024-07-01,9,19.71914,17.50553,18.40847,-0.34723,-2.52147,-1.343,20.71688,20.71688,20.71688,-0.65051,-0.68987,-0.96541
2024-07-01 16:00:00,2024-07-01 08:45:00,2024-07-01 09:00:00,2024-07-01,9,17.88494,15.21108,16.27827,-0.3341,-2.41406,-1.28232,18.44406,18.44406,18.44406,-0.22502,-0.81892,-0.88347
2024-07-01 16:15:00,2024-07-01 09:00:00,2024-07-01 09:15:00,2024-07-01,10,16.58878,17.03705,16.94813,-1.12486,-0.63452,-0.46916,18.29354,18.29354,18.29354,-0.57991,-0.62198,-0.87626
2024-07-01 16:30:00,2024-07-01 09:15:00,2024-07-01 09:30:00,2024-07-01,10,16.9861,16.68201,15.95881,-0.56767,-0.78488,-1.27278,18.1004,18.1004,18.1004,-0.54663,-0.63351,-0.86882
2024-07-01 16:45:00,2024-07-01 09:30:00,2024-07-01 09:45:00,2024-07-01,10,17.19676,15.2118,16.13933,-0.54881,-2.46785,-1.27301,18.3095,18.3095,18.3095,-0.56393,-0.62985,-0.89717
2024-07-01 17:00:00,2024-07-01 09:45:00,2024-07-01 10:00:00,2024-07-01,10,16.67317,14.16519,15.16893,-0.54779,-2.49655,-1.397,17.42131,17.42131,17.42131,-0.20035,-0.75957,-0.85539
2024-07-01 17:15:00,2024-07-01 10:00:00,2024-07-01 10:15:00,2024-07-01,11,14.88705,14.784,16.05028,-1.44022,-1.5399,0.0,16.8897,16.8897,16.8897,-0.56243,-0.5658,-0.83942
2024-07-01 17:30:00,2024-07-01 10:15:00,2024-07-01 10:30:00,2024-07-01,11,14.86004,14.57393,15.72271,-1.28097,-1.55873,-0.15285,16.69529,16.69529,16.69529,-0.55428,-0.56263,-0.81974
2024-07-01 17:45:00,2024-07-01 10:30:00,2024-07-01 10:45:00,2024-07-01,11,15.45767,15.3717,16.4392,-1.44831,-1.47492,-0.156,17.45945,17.45945,17.45945,-0.55346,-0.61283,-0.86424
2024-07-01 18:00:00,2024-07-01 10:45:00,2024-07-01 11:00:00,2024-07-01,11,15.75465,15.46858,16.25359,-1.44854,-0.94927,-0.15561,17.29833,17.29833,17.29833,-0.09514,-0.88048,-0.88913
2024-07-01 18:15:00,2024-07-01 11:00:00,2024-07-01 11:15:00,2024-07-01,12,15.68646,14.97009,16.75158,-1.4498,-1.9756,0.0,17.64625,17.64625,17.64625,-0.50998,-0.70056,-0.89466
2024-07-01 18:30:00,2024-07-01 11:15:00,2024-07-01 11:30:00,2024-07-01,12,16.95362,16.37122,17.9873,-1.46782,-1.79998,0.0,18.95795,18.95795,18.95795,-0.53651,-0.78675,-0.97065
2024-07-01 18:45:00,2024-07-01 11:30:00,2024-07-01 11:45:00,2024-07-01,12,16.50778,15.76196,17.49494,-1.4569,-1.88914,0.00432,18.44613,18.44613,18.44613,-0.48144,-0.79503,-0.95551
2024-07-01 19:00:00,2024-07-01 11:45:00,2024-07-01 12:00:00,2024-07-01,12,16.75704,16.34821,17.36872,-1.38065,-0.92856,0.08101,18.23983,18.23983,18.23983,-0.10214,-0.96306,-0.95212
2024-07-01 19:15:00,2024-07-01 12:00:00,2024-07-01 12:15:00,2024-07-01,13,16.27663,16.31914,16.98451,-1.2247,-1.0034,-0.15202,18.05936,18.05936,18.05936,-0.55803,-0.73682,-0.92283
2024-07-01 19:30:00,2024-07-01 12:15:00,2024-07-01 12:30:00,2024-07-01,13,16.45432,16.37093,15.6233,-1.22931,-1.0452,-1.63634,18.19677,18.19677,18.19677,-0.51315,-0.78064,-0.93713
2024-07-01 19:45:00,2024-07-01 12:30:00,2024-07-01 12:45:00,2024-07-01,13,17.23888,17.00452,17.20541,-1.23219,-1.08738,-0.75947,18.95829,18.95829,18.95829,-0.48723,-0.86639,-0.99341
2024-07-01 20:00:00,2024-07-01 12:45:00,2024-07-01 13:00:00,2024-07-01,13,17.56591,16.81075,16.23858,-1.28687,-1.08953,-1.67688,18.97422,18.97422,18.97422,-0.12143,-1.07394,-1.05876
2024-07-01 20:15:00,2024-07-01 13:00:00,2024-07-01 13:15:00,2024-07-01,14,17.02326,16.87037,16.77394,-1.25296,-1.10426,-1.05367,18.84924,18.84924,18.84924,-0.57302,-0.8746,-1.02163
2024-07-01 20:30:00,2024-07-01 13:15:00,2024-07-01 13:30:00,2024-07-01,14,16.94062,16.26492,16.62627,-1.25751,-1.49346,-1.04604,18.71273,18.71273,18.71273,-0.5146,-0.95435,-1.04043
2024-07-01 20:45:00,2024-07-01 13:30:00,2024-07-01 13:45:00,2024-07-01,14,17.19764,15.91482,16.7607,-1.26395,-1.97545,-1.05769,18.91749,18.91749,18.91749,-0.45591,-1.02722,-1.09911
2024-07-01 21:00:00,2024-07-01 13:45:00,2024-07-01 14:00:00,2024-07-01,14,17.6757,14.14885,14.72804,-0.38674,-2.67681,-2.24748,18.05522,18.05522,18.05522,0.00722,-1.22956,-1.0797
2024-07-01 21:15:00,2024-07-01 14:00:00,2024-07-01 14:15:00,2024-07-01,15,16.96073,15.81122,16.00048,-1.27601,-2.01721,-1.71129,18.81629,18.81629,18.81629,-0.57954,-0.98786,-1.10452
2024-07-01 21:30:00,2024-07-01 14:15:00,2024-07-01 14:30:00,2024-07-01,15,18.74517,16.14408,15.93909,-0.5347,-2.70563,-2.79511,19.91517,19.91517,19.91517,-0.63529,-1.06546,-1.18097
2024-07-01 21:45:00,2024-07-01 14:30:00,2024-07-01 14:45:00,2024-07-01,15,22.58243,19.15626,18.93279,-0.3658,-3.17725,-3.2825,23.64334,23.64334,23.64334,-0.69511,-1.30984,-1.42806
2024-07-01 22:00:00,2024-07-01 14:45:00,2024-07-01 15:00:00,2024-07-01,15,22.27519,17.59777,17.88266,-0.67921,-3.74672,-3.66622,22.96588,22.96588,22.96588,-0.01148,-1.62139,-1.41699
2024-07-01 22:15:00,2024-07-01 15:00:00,2024-07-01 15:15:00,2024-07-01,16,17.20222,13.92486,14.46715,-0.68169,-3.28515,-2.66229,18.31242,18.31242,18.31242,-0.42851,-1.10241,-1.18298
2024-07-01 22:30:00,2024-07-01 15:15:00,2024-07-01 15:30:00,2024-07-01,16,22.56238,19.48675,20.08942,-1.56897,-3.70734,-3.00575,24.72982,24.72982,24.72982,-0.59846,-1.53572,-1.63464
2024-07-01 22:45:00,2024-07-01 15:30:00,2024-07-01 15:45:00,2024-07-01,16,28.80845,24.16591,24.91166,-1.10267,-4.61039,-3.78161,30.75377,30.75377,30.75377,-0.84265,-1.97747,-2.0605
2024-07-01 23:00:00,2024-07-01 15:45:00,2024-07-01 16:00:00,2024-07-01,16,32.07462,25.31461,28.20059,-1.16546,-5.42571,-2.78637,33.33007,33.33007,33.33007,-0.08999,-2.58975,-2.3431
2024-07-01 23:15:00,2024-07-01 16:00:00,2024-07-01 16:15:00,2024-07-01,17,23.33111,20.30275,21.76131,-1.05444,-3.51687,-1.8562,25.26476,25.26476,25.26476,-0.87921,-1.44514,-1.64726
2024-07-01 23:30:00,2024-07-01 16:15:00,2024-07-01 16:30:00,2024-07-01,17,18.95276,16.27721,17.71258,-1.29326,-3.30932,-1.80716,20.87003,20.87003,20.87003,-0.62401,-1.28351,-1.35029
2024-07-01 23:45:00,2024-07-01 16:30:00,2024-07-01 16:45:00,2024-07-01,17,27.40805,23.80563,25.3852,-1.7475,-4.0702,-2.5295,29.90006,29.90006,29.90006,-0.74451,-2.02423,-1.98536
2024-07-02 00:00:00,2024-07-01 16:45:00,2024-07-01 17:00:00,2024-07-01,17,36.33622,20.67436,20.64779,4.08942,-8.80466,-9.27266,32.22103,32.22103,32.22103,0.02578,-2.74201,-2.30058
2024-07-02 00:15:00,2024-07-01 17:00:00,2024-07-01 17:15:00,2024-07-01,18,33.25157,20.26978,19.08342,3.72549,-7.15792,-8.7158,29.72225,29.72225,29.72225,-0.19617,-2.29456,-1.92303
2024-07-02 00:30:00,2024-07-01 17:15:00,2024-07-01 17:30:00,2024-07-01,18,33.5308,20.57531,19.33642,3.7175,-7.17693,-8.79138,30.04465,30.04465,30.04465,-0.23134,-2.29241,-1.91685
2024-07-02 00:45:00,2024-07-01 17:30:00,2024-07-01 17:45:00,2024-07-01,18,35.70661,22.89981,21.20483,4.30821,-6.2988,-8.45273,31.65161,31.65161,31.65161,-0.25321,-2.453,-1.99405
2024-07-02 01:00:00,2024-07-01 17:45:00,2024-07-01 18:00:00,2024-07-01,18,49.09879,29.5187,28.53243,9.05198,-7.46001,-8.92668,40.36977,40.36977,40.36977,-0.32296,-3.39106,-2.91066
2024-07-02 01:15:00,2024-07-01 18:00:00,2024-07-01 18:15:00,2024-07-01,19,36.74841,24.13417,22.32657,5.95072,-4.94976,-7.06439,31.33031,31.33031,31.33031,-0.53262,-2.24638,-1.93935
2024-07-02 01:30:00,2024-07-01 18:15:00,2024-07-01 18:30:00,2024-07-01,19,40.53129,29.09205,27.87003,5.58121,-4.10358,-5.62157,35.65971,35.65971,35.65971,-0.70963,-2.46409,-2.16811
2024-07-02 01:45:00,2024-07-01 18:30:00,2024-07-01 18:45:00,2024-07-01,19,37.75103,33.99654,34.63881,2.00569,-0.37681,0.14808,36.68446,36.68446,36.68446,-0.93912,-2.31112,-2.19373
2024-07-02 02:00:00,2024-07-01 18:45:00,2024-07-01 19:00:00,2024-07-01,19,61.90362,38.75132,36.98228,16.54437,-5.16625,-7.01461,46.6563,46.6563,46.6563,-1.29705,-2.73872,-2.65941
2024-07-02 02:15:00,2024-07-01 19:00:00,2024-07-01 19:15:00,2024-07-01,20,54.93133,47.02881,53.89233,15.12128,8.42947,15.05984,40.90214,40.90214,40.90214,-1.09209,-2.30279,-2.06965
2024-07-02 02:30:00,2024-07-01 19:15:00,2024-07-01 19:30:00,2024-07-01,20,64.70133,55.10409,62.92346,19.47482,10.95018,18.55036,46.63489,46.63489,46.63489,-1.40837,-2.48098,-2.26179
2024-07-02 02:45:00,2024-07-01 19:30:00,2024-07-01 19:45:00,2024-07-01,20,67.10545,59.22117,66.00063,15.18509,8.50515,14.88851,53.52615,53.52615,53.52615,-1.60578,-2.81012,-2.41403
2024-07-02 03:00:00,2024-07-01 19:45:00,2024-07-01 20:00:00,2024-07-01,20,166.68813,55.94191,53.66567,85.15288,-23.74408,-26.5835,84.05695,84.05695,84.05695,-2.52171,-4.37096,-3.80778
2024-07-02 03:15:00,2024-07-01 20:00:00,2024-07-01 20:15:00,2024-07-01,21,89.4076,56.94812,58.36695,33.29573,1.55697,2.70263,58.12293,58.12293,58.12293,-2.01105,-2.73178,-2.4586
2024-07-02 03:30:00,2024-07-01 20:15:00,2024-07-01 20:30:00,2024-07-01,21,110.85121,56.45707,58.63445,48.98346,-5.2494,-3.14297,64.51277,64.51277,64.51277,-2.64502,-2.80631,-2.73534
2024-07-02 03:45:00,2024-07-01 20:30:00,2024-07-01 20:45:00,2024-07-01,21,66.17426,55.3141,61.76338,16.51698,6.62153,12.71674,51.31475,51.31475,51.31475,-1.65747,-2.62218,-2.26811
2024-07-02 04:00:00,2024-07-01 20:45:00,2024-07-01 21:00:00,2024-07-01,21,90.23178,53.27256,55.92714,37.0828,1.50899,3.82406,54.75889,54.75889,54.75889,-1.60991,-2.99531,-2.65581
2024-07-02 04:15:00,2024-07-01 21:00:00,2024-07-01 21:15:00,2024-07-01,22,80.64546,54.21552,58.40391,36.2719,8.395,13.08462,47.28641,47.28641,47.28641,-2.91284,-1.46588,-1.96711
2024-07-02 04:30:00,2024-07-01 21:15:00,2024-07-01 21:30:00,2024-07-01,22,63.0966,49.65591,52.82849,21.53421,7.19696,10.65081,43.94881,43.94881,43.94881,-2.38642,-1.48986,-1.77114
2024-07-02 04:45:00,2024-07-01 21:30:00,2024-07-01 21:45:00,2024-07-01,22,51.46801,42.75408,44.78001,14.23731,4.68519,6.9551,39.35176,39.35176,39.35176,-2.12106,-1.28287,-1.52685
2024-07-02 05:00:00,2024-07-01 21:45:00,2024-07-01 22:00:00,2024-07-01,22,40.64373,36.69373,37.29959,4.80426,1.12108,1.74176,37.0587,37.0587,37.0587,-1.21923,-1.48605,-1.50088
2024-07-02 05:15:00,2024-07-01 22:00:00,2024-07-01 22:15:00,2024-07-01,23,34.81706,35.52139,35.26094,0.0,0.0,0.0,36.68429,36.68429,36.68429,-1.86723,-1.16289,-1.42335
2024-07-02 05:30:00,2024-07-01 22:15:00,2024-07-01 22:30:00,2024-07-01,23,33.69702,34.68046,34.3384,0.0,0.0,0.0,35.63183,35.63183,35.63183,-1.93481,-0.95137,-1.29344
2024-07-02 05:45:00,2024-07-01 22:30:00,2024-07-01 22:45:00,2024-07-01,23,33.63806,34.52307,34.24719,0.1934,-0.13125,0.03274,35.47377,35.47377,35.47377,-2.0291,-0.81944,-1.25932
2024-07-02 06:00:00,2024-07-01 22:45:00,2024-07-01 23:00:00,2024-07-01,23,34.00273,33.68145,33.7968,0.00163,-0.00104,-0.00123,35.01298,35.01298,35.01298,-1.01188,-1.33049,-1.21495
2024-07-02 06:15:00,2024-07-01 23:00:00,2024-07-01 23:15:00,2024-07-01,24,36.25607,35.4021,34.75092,1.56991,-0.99134,-1.09071,37.03413,37.03413,37.03413,-2.34796,-0.64069,-1.1925
2024-07-02 06:30:00,2024-07-01 23:15:00,2024-07-01 23:30:00,2024-07-01,24,36.1784,35.01119,34.46988,1.58745,-1.00236,-1.09888,36.75978,36.75978,36.75978,-2.16883,-0.74622,-1.19102
2024-07-02 06:45:00,2024-07-01 23:30:00,2024-07-01 23:45:00,2024-07-01,24,32.8809,34.50092,33.98896,0.0,0.0,0.0,35.06547,35.06547,35.06547,-2.18458,-0.56455,-1.07651
2024-07-02 07:00:00,2024-07-01 23:45:00,2024-07-02 00:00:00,2024-07-01,24,31.48134,31.47809,31.51063,0.0,0.0,0.0,32.54558,32.54558,32.54558,-1.06424,-1.0675,-1.03495
2024-07-02 07:15:00,2024-07-02 00:00:00,2024-07-02 00:15:00,2024-07-02,1,40.68533,37.50234,39.44505,3.5539,-2.35639,0.62911,40.1074,40.1074,40.1074,-2.97597,-0.24867,-1.29146
2024-07-02 07:30:00,2024-07-02 00:15:00,2024-07-02 00:30:00,2024-07-02,1,36.5165,34.73718,35.90674,2.10362,-1.38937,0.37833,36.69532,36.69532,36.69532,-2.28245,-0.56878,-1.16691
2024-07-02 07:45:00,2024-07-02 00:30:00,2024-07-02 00:45:00,2024-07-02,1,35.58482,34.79599,35.5089,1.41711,-0.94181,0.25086,36.34476,36.34476,36.34476,-2.17705,-0.60696,-1.08671
2024-07-02 08:00:00,2024-07-02 00:45:00,2024-07-02 01:00:00,2024-07-02,1,33.77227,32.9477,33.38249,0.52397,-0.34877,0.0929,34.40784,34.40784,34.40784,-1.15954,-1.11137,-1.11825
2024-07-02 08:15:00,2024-07-02 01:00:00,2024-07-02 01:15:00,2024-07-02,2,32.04792,33.37856,33.96777,-0.84498,-0.72577,0.19763,34.81099,34.81099,34.81099,-1.91809,-0.70666,-1.04085
2024-07-02 08:30:00,2024-07-02 01:15:00,2024-07-02 01:30:00,2024-07-02,2,32.26089,33.30728,33.95878,-0.53881,-0.7748,0.2138,34.75281,34.75281,34.75281,-1.95311,-0.67073,-1.00783
2024-07-02 08:45:00,2024-07-02 01:30:00,2024-07-02 01:45:00,2024-07-02,2,31.0033,33.21886,33.34004,-1.15221,-0.34066,0.09481,34.16075,34.16075,34.16075,-2.00524,-0.60123,-0.91551
2024-07-02 09:00:00,2024-07-02 01:45:00,2024-07-02 02:00:00,2024-07-02,2,30.66194,32.18781,32.37106,-1.71244,0.0,0.0,33.31727,33.31727,33.31727,-0.94288,-1.12946,-0.94621
2024-07-02 09:15:00,2024-07-02 02:00:00,2024-07-02 02:15:00,2024-07-02,3,32.7876,32.70887,33.97372,0.09619,-1.25174,0.34165,34.5831,34.5831,34.5831,-1.8917,-0.6225,-0.95104
2024-07-02 09:30:00,2024-07-02 02:15:00,2024-07-02 02:30:00,2024-07-02,3,34.35501,33.79312,35.15743,1.83275,0.06811,1.73826,34.36419,34.36419,34.36419,-1.84192,-0.63917,-0.94502
2024-07-02 09:45:00,2024-07-02 02:30:00,2024-07-02 02:45:00,2024-07-02,3,31.76112,32.082,33.16257,-0.14505,-1.05561,0.28812,33.73815,33.73815,33.73815,-1.83198,-0.60054,-0.8637
2024-07-02 10:00:00,2024-07-02 02:45:00,2024-07-02 03:00:00,2024-07-02,3,28.2239,29.66826,29.87276,-1.5734,-0.0401,0.01106,30.66828,30.66828,30.66828,-0.87098,-0.95992,-0.80658
2024-07-02 10:15:00,2024-07-02 03:00:00,2024-07-02 03:15:00,2024-07-02,4,33.61783,29.85521,32.08163,3.22528,-2.14684,0.57182,32.38418,32.38418,32.38418,-1.99163,-0.38213,-0.87437
2024-07-02 10:30:00,2024-07-02 03:15:00,2024-07-02 03:30:00,2024-07-02,4,33.99358,30.15479,32.36948,3.41871,-1.92232,0.76385,32.51608,32.51608,32.51608,-1.94121,-0.43897,-0.91045
2024-07-02 10:45:00,2024-07-02 03:30:00,2024-07-02 03:45:00,2024-07-02,4,32.253,29.87045,32.20381,1.98171,-1.88126,0.91232,32.18296,32.18296,32.18296,-1.91167,-0.43125,-0.89147
2024-07-02 11:00:00,2024-07-02 03:45:00,2024-07-02 04:00:00,2024-07-02,4,30.40981,28.58288,30.43255,0.5003,-1.41608,0.37806,30.84726,30.84726,30.84726,-0.93776,-0.8483,-0.79277
2024-07-02 11:15:00,2024-07-02 04:00:00,2024-07-02 04:15:00,2024-07-02,5,27.6475,31.03225,31.7186,-2.03229,0.30063,1.16541,31.30449,31.30449,31.30449,-1.6247,-0.57287,-0.75131
2024-07-02 11:30:00,2024-07-02 04:15:00,2024-07-02 04:30:00,2024-07-02,5,26.71153,30.63001,31.22806,-3.25088,-0.48845,0.28696,31.67274,31.67274,31.67274,-1.71033,-0.55427,-0.73164
2024-07-02 11:45:00,2024-07-02 04:30:00,2024-07-02 04:45:00,2024-07-02,5,28.23316,30.1086,31.80753,-2.08657,-1.33836,0.5271,32.02337,32.02337,32.02337,-1.70364,-0.57642,-0.74294
2024-07-02 12:00:00,2024-07-02 04:45:00,2024-07-02 05:00:00,2024-07-02,5,28.9239,30.4682,32.08323,-3.07174,-1.0501,0.28048,32.69533,32.69533,32.69533,-0.69968,-1.17703,-0.89258
2024-07-02 12:15:00,2024-07-02 05:00:00,2024-07-02 05:15:00,2024-07-02,6,33.51379,32.90775,33.45618,3.01321,1.19128,1.96931,32.33735,32.33735,32.33735,-1.83676,-0.62088,-0.85047
2024-07-02 12:30:00,2024-07-02 05:15:00,2024-07-02 05:30:00,2024-07-02,6,35.04152,32.86197,34.18054,3.86934,0.48426,2.05054,33.02837,33.02837,33.02837,-1.85619,-0.65066,-0.89837
2024-07-02 12:45:00,2024-07-02 05:30:00,2024-07-02 05:45:00,2024-07-02,6,36.66584,33.75787,35.44605,4.79291,0.57579,2.53121,33.8282,33.8282,33.8282,-1.95527,-0.64612,-0.91336
2024-07-02 13:00:00,2024-07-02 05:45:00,2024-07-02 06:00:00,2024-07-02,6,34.6043,30.2818,32.49263,2.38046,-1.60802,0.40108,33.07044,33.07044,33.07044,-0.8466,-1.18061,-0.97888
2024-07-02 13:15:00,2024-07-02 06:00:00,2024-07-02 06:15:00,2024-07-02,7,44.27999,42.18522,43.58004,7.40601,4.3716,5.86309,38.66819,38.66819,38.66819,-1.7942,-0.85457,-0.95124
2024-07-02 13:30:00,2024-07-02 06:15:00,2024-07-02 06:30:00,2024-07-02,7,46.7463,44.18157,45.84497,8.45877,5.05177,6.75527,40.10845,40.10845,40.10845,-1.82092,-0.97865,-1.01875
